x,y,desired_speed
12.167750920361785,-6.661689321841934,1971.0500845094377
12.149967688251607,-6.637087605512375,1967.054302760597
12.12922509233989,-6.615700746122807,1965.78015977344
12.106389735493682,-6.59557889681564,1967.9644048942812
12.08223591692423,-6.576247241201934,1974.2571110757524
12.057461597449395,-6.557772397695798,1985.2216748768008
12.033332058645634,-6.540592569443406,2001.3348164626898
12.007519289233095,-6.524098030772305,2022.9865796049974
11.979135907545382,-6.506759474870072,2050.4803316816183
11.950912020944147,-6.488282686738518,2084.032763676764
11.922777034071341,-6.469821088129903,2123.77389018096
11.894537884011305,-6.449397274969419,2169.7470493910473
11.863824539699824,-6.429023896674778,2221.908903110186
11.83447005252035,-6.408766653458176,2280.129436747848
11.804676218215025,-6.388974460710182,2344.191959319825
11.776873570461111,-6.369032185219558,2413.793103448219
11.750147414033552,-6.349950737745378,2488.5428253614546
11.725646371451678,-6.332136061793884,2567.9644048942673
11.702226583580341,-6.315271693742307,2651.494445487709
11.68061389418087,-6.299574891209195,2738.4828741891506
11.659491545133143,-6.285176083848054,2828.192941652275
11.641985090596469,-6.272222708302717,2919.8012221370827
11.62388950005694,-6.259684012603608,3012.39761350989
11.605146348310711,-6.245078994378239,3104.9853372433295
11.587038612012272,-6.231292094133351,3196.4809384163473
11.570337542457118,-6.22059833067355,3285.714285714209
11.554681969952764,-6.211601085054045,3371.428571428493
11.537147962826097,-6.202733854085496,3457.142857142776
11.519174383616487,-6.195614303662215,3542.8571428570604
11.499543168694384,-6.188465593397603,3628.5714285713443
11.479965606817691,-6.182156475027675,3714.2857142856274
11.462547967518374,-6.176201386512149,3799.6700879764508
11.442218630693835,-6.170087779399858,3884.8423753664783
11.422298638534041,-6.1613425804077195,3969.9122762664656
11.405028247142782,-6.153353458923664,4054.9813645752624
11.386638889465155,-6.145394620383877,4140.14308827981
11.366720077078728,-6.136944048135196,4225.48276945514
11.343770401088396,-6.126411771048634,4311.077604264377
11.32199421024644,-6.114744783982588,4396.996662958741
11.301959743293796,-6.10149691163842,4483.300889877537
11.279948499063615,-6.0879312208402725,4570.043103448169
11.259020393871578,-6.072442438585477,4657.2679961861295
11.239033176623378,-6.058386956691572,4745.0121346950045
11.21898388217294,-6.043991754172615,4833.303959666472
11.199735694842861,-6.029992891896877,4922.163785880301
11.180919879344568,-6.01532475588815,5011.603802204352
11.163271101752416,-6.001482658309746,5101.628071594581
11.14674660806322,-5.987390590708381,5192.2325310950355
11.129133438457844,-5.972998735061976,5283.404991837849
11.11008482949128,-5.95999662919703,5375.125139043255
11.09088152089397,-5.947507560811816,5467.364532019577
11.075162131938958,-5.934479360649202,5560.086604163226
11.05817788739558,-5.921112961549286,5653.246662958711
11.040262595376465,-5.907366283614003,5746.791889978631
11.021543526781953,-5.896543547487576,5840.661340883674
11.003226217090713,-5.885436124626268,5934.785945422625
10.983918191967247,-5.87418798349274,6029.08850743236
10.963870946536513,-5.861678181734722,6123.483704837844
10.944110023073492,-5.850361653241711,6217.878089652138
10.923677249478908,-5.838300414868063,6312.170087976392
10.903728014870612,-5.826730026407519,6406.24999999985
10.882168682580625,-5.8125903344915075,6499.999999999848
10.861407035368005,-5.79784533007485,6593.749999999845
10.84166527825339,-5.783953511171729,6689.524275007989
10.821833256678662,-5.770965897638011,6786.599869664227
10.797938867167908,-5.757732248038553,6884.303687598855
10.773897618023208,-5.743556031881312,6982.012491432517
10.7508316248744,-5.72803696194926,7079.152902776209
10.727843957568492,-5.712067584833599,7175.201402231269
10.703046933775099,-5.69432512953896,7269.684329389387
10.678181677099062,-5.677054295057747,7362.177882832606
10.657091240046663,-5.662409064148213,7452.308120133307
10.635654805514333,-5.649163599563429,7539.75095785423
10.61371422156606,-5.636279378456445,7624.232171548458
10.594954917963301,-5.623944799470759,7705.527395759419
10.576399606598587,-5.611584030666147,7783.462124020896
10.56001046603606,-5.598857295750171,7857.91170885702
10.54322953365161,-5.586442261388224,7928.801361782266
10.525937557485006,-5.574006441173044,7996.106153301461
10.507709489296989,-5.56264534724386,8059.8510129097795
10.492694435261056,-5.551699601542088,8120.110729092743
10.478719681977843,-5.5409622150750995,8177.0099493262205
10.462488249746208,-5.53156423711857,8230.723180076437
10.4459983569697,-5.5234810843404185,8281.474786799954
10.430170326763282,-5.51517865618968,8329.538993943694
10.41362102903885,-5.50651396157174,8375.239884944916
10.395305729434165,-5.497865344392639,8418.951402231238
10.377846888362866,-5.4889846103719275,8461.09734722062
10.36093846358522,-5.480699632656137,8502.151380321371
10.346006026576607,-5.472267330659287,8542.63702093215
10.333301174976862,-5.464391092712322,8583.127647441963
10.322899017246208,-5.456664194857633,8624.246497230168
10.311584142144888,-5.449935236659837,8666.666666666464
10.297506066277686,-5.443263129291248,8711.111111110908
10.28137170976473,-5.435655876102011,8755.555555555351
10.262450914330678,-5.426190237341455,8799.999999999794
10.241580796167343,-5.413179885322135,8844.44444444424
10.219314112099157,-5.398874344418364,8888.888888888681
10.194954860961461,-5.384243840305711,8933.333333333123
10.171816643186407,-5.3689485705701046,8977.777777777568
10.151674192508022,-5.356544347833638,9022.222222222012
10.134197439796711,-5.345822361392819,9066.666666666455
10.116118397907206,-5.333990268273956,9111.111111110898
10.095848051342484,-5.321208283787833,9155.555555555342
10.075107794948135,-5.3074698043402595,9199.999999999785
10.052957216809457,-5.29313506255299,9244.444444444229
10.029909214259765,-5.277490463397449,9288.88888888867
10.00585774709953,-5.261589105190443,9333.333333333116
9.982136071966726,-5.245601729457896,9378.278098361126
9.95904393880232,-5.230917029952686,9423.54449805
9.93762644257408,-5.217471846987387,9468.966169644122
9.914416535664332,-5.203440996586787,9514.38907355495
9.890531666948817,-5.189463652069465,9559.671493361031
9.86592420614155,-5.1751199467614075,9604.684035807999
9.841741242404867,-5.159810941774854,9649.309630808562
9.817505532135844,-5.1459155416797335,9693.443531442515
9.79446145226807,-5.132643268082772,9736.993313956737
9.773366096043402,-5.121317443752656,9779.87887776519
9.754699573025599,-5.110535521459819,9822.032445448915
9.737471601612373,-5.100006426920092,9863.398562756043
9.722376755938223,-5.090610723799831,9903.93409860178
9.708677772272635,-5.0818638243258,9943.608245068417
9.692390962549386,-5.073059018448223,9982.402517405333
9.676034028904402,-5.064257081369955,10020.31075402899
9.657520444173814,-5.053611086356841,10057.339116522922
9.63728081840071,-5.041282414593147,10093.506089637756
9.61623768970797,-5.026925679920279,10128.842481291202
9.597433743001769,-5.014242284334365,10163.391422568047
9.579801019422153,-5.002111245956949,10197.208367720166
9.562719148852944,-4.989338202792844,10230.361094166516
9.546148114894073,-4.977061524054422,10262.929702493137
9.527460368368331,-4.9626016930732355,10295.006616453145
9.506239742811543,-4.946154355995115,10326.69658296675
9.482356893341851,-4.929587749345897,10358.116672121238
9.456891066616128,-4.912882054002748,10389.396277170981
9.431767135809153,-4.895922140567514,10420.677114537433
9.408149655532686,-4.878115251552021,10452.113223809129
9.384420501158827,-4.859603208154927,10483.87096774169
9.36033814485878,-4.841409993864234,10516.129032257819
9.338684780600795,-4.824665373389969,10552.126517052511
9.317440652998792,-4.808838419567532,10590.527914883423
9.294933112907596,-4.792479666247429,10630.08982245596
9.274166047715362,-4.7766193168980084,10669.660940423271
9.251652885986104,-4.7600308618857525,10708.182073386257
9.228798271718,-4.742526284591341,10744.686129893564
9.204207135811382,-4.7252967174647305,10778.298122441583
9.179714132057487,-4.708777330048033,10808.235167474468
9.155755115070633,-4.692419588178742,10833.806485384097
9.132838892137276,-4.675233133181728,10854.413400510117
9.111848137382655,-4.659028001162717,10869.549341139911
9.094389424548995,-4.643872696994511,10878.799839508616
9.078237326400535,-4.63098059638586,10881.842531799113
9.061570883714557,-4.6185379869592476,10878.447158142033
